Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
86,nom,350e-9,0,300e-3,100e-3,,-7.112e-15,-8.125e-15,7.908e-15,-2.309e-15,-796.2e-18,796.2e-18,4.028e-15,-922.4e-18,922.3e-18,9.047e-15,57.47e-15,1.549e-12,407.2e-15,-55.37e-15,-723.3e-3,-0,-300e-3,-100e-3,22.25e-33,2.006e-36,350e-9
87,nom,350e-9,0,300e-3,200e-3,,-7.112e-15,-8.125e-15,7.956e-15,-2.172e-15,-844.5e-18,844.5e-18,3.956e-15,-939.6e-18,939.5e-18,9.065e-15,907.2e-15,25.37e-12,6.494e-12,-907.6e-15,-723.3e-3,-0,-300e-3,-200e-3,362.2e-33,539e-36,350e-9
88,nom,350e-9,0,300e-3,300e-3,,-7.112e-15,-8.125e-15,8.002e-15,-2.057e-15,-890.3e-18,890.3e-18,3.895e-15,-948e-18,947.9e-18,9.073e-15,14.22e-12,413.2e-12,102.9e-12,-14.82e-12,-723.3e-3,-0,-300e-3,-300e-3,5.86e-30,143.7e-33,350e-9
89,nom,350e-9,0,300e-3,400e-3,,-7.112e-15,-8.125e-15,8.034e-15,-1.958e-15,-922.3e-18,922.3e-18,3.833e-15,-952.4e-18,951.9e-18,9.078e-15,217.9e-12,6.576e-9,1.592e-9,-238.2e-12,-723.3e-3,-0,-300e-3,-400e-3,92.67e-30,37.13e-30,350e-9
90,nom,350e-9,0,300e-3,500e-3,,-7.112e-15,-8.129e-15,8.051e-15,-1.872e-15,-939.4e-18,939.5e-18,3.772e-15,-961.2e-18,954e-18,9.09e-15,3.092e-9,96.42e-9,22.71e-9,-3.62e-9,-723.3e-3,-0,-300e-3,-500e-3,1.351e-27,8.534e-27,350e-9
91,nom,350e-9,0,300e-3,600e-3,,-7.112e-15,-8.183e-15,8.06e-15,-1.777e-15,-945.6e-18,947.9e-18,3.792e-15,-1.07e-15,955.2e-18,9.252e-15,36.1e-9,1.145e-6,262.9e-9,-46.9e-9,-723.3e-3,-0,-300e-3,-600e-3,15.95e-27,1.364e-24,350e-9
92,nom,350e-9,0,300e-3,700e-3,,-7.114e-15,-8.744e-15,8.066e-15,-1.498e-15,-927.5e-18,951.9e-18,4.672e-15,-2.246e-15,955.9e-18,10.98e-15,318.5e-9,9.956e-6,2.249e-6,-467.2e-9,-723.3e-3,-0,-300e-3,-700e-3,138.3e-27,110.1e-24,350e-9
93,nom,350e-9,0,300e-3,800e-3,,-7.123e-15,-9.708e-15,8.087e-15,-1.079e-15,-901.1e-18,954e-18,6.334e-15,-4.354e-15,956.3e-18,14.02e-15,1.619e-6,44.98e-6,10.08e-6,-2.96e-6,-723.3e-3,-0,-300e-3,-800e-3,625.4e-27,3.191e-21,350e-9
94,nom,350e-9,0,300e-3,900e-3,,-7.15e-15,-9.864e-15,8.189e-15,-975.6e-18,-955.3e-18,955.2e-18,6.696e-15,-4.765e-15,956.6e-18,14.54e-15,4.733e-6,94.07e-6,21.01e-6,-9.934e-6,-723.3e-3,-0,-300e-3,-900e-3,1.32e-24,25.86e-21,350e-9
95,nom,350e-9,0,300e-3,1,,-7.234e-15,-9.864e-15,8.603e-15,-902.4e-18,-1.202e-15,955.9e-18,6.954e-15,-4.849e-15,956.7e-18,14.55e-15,14.94e-6,129.1e-6,28.83e-6,-21.26e-6,-723.4e-3,-0,-300e-3,-1,1.901e-24,88.77e-21,350e-9
96,nom,350e-9,0,300e-3,1.1,,-7.397e-15,-9.851e-15,9.59e-15,-790.1e-18,-1.789e-15,956.3e-18,7.441e-15,-4.862e-15,956.9e-18,14.55e-15,45.75e-6,139.2e-6,31.47e-6,-34.81e-6,-723.4e-3,-0,-300e-3,-1.1,2.598e-24,193.8e-21,350e-9
97,nom,350e-9,0,300e-3,1.2,,-7.539e-15,-9.831e-15,10.64e-15,-695.6e-18,-2.413e-15,956.6e-18,7.884e-15,-4.775e-15,957e-18,14.61e-15,88.53e-6,137.1e-6,31.6e-6,-48.61e-6,-723.4e-3,-0,-300e-3,-1.2,3.293e-24,334.5e-21,350e-9
98,nom,350e-9,0,300e-3,1.3,,-7.618e-15,-9.811e-15,11.36e-15,-641.8e-18,-2.842e-15,956.7e-18,8.143e-15,-4.659e-15,957e-18,14.67e-15,133e-6,132.4e-6,31.15e-6,-62.03e-6,-723.5e-3,-0,-300e-3,-1.3,3.953e-24,505.7e-21,350e-9
99,nom,350e-9,0,300e-3,1.4,,-7.66e-15,-9.794e-15,11.82e-15,-612.4e-18,-3.118e-15,956.9e-18,8.286e-15,-4.556e-15,957.1e-18,14.73e-15,176.7e-6,127e-6,30.54e-6,-74.92e-6,-723.5e-3,-0,-300e-3,-1.4,4.582e-24,703.1e-21,350e-9
100,nom,350e-9,0,300e-3,1.5,,-7.684e-15,-9.781e-15,12.13e-15,-595.3e-18,-3.303e-15,957e-18,8.37e-15,-4.471e-15,957.1e-18,14.78e-15,219.1e-6,121.3e-6,29.85e-6,-87.25e-6,-723.6e-3,-0,-300e-3,-1.5,5.179e-24,922.8e-21,350e-9
101,nom,350e-9,0,300e-3,1.6,,-7.698e-15,-9.771e-15,12.35e-15,-584.6e-18,-3.434e-15,957e-18,8.422e-15,-4.403e-15,957.2e-18,14.82e-15,259.8e-6,115.7e-6,29.13e-6,-99.01e-6,-723.6e-3,-0,-300e-3,-1.6,5.747e-24,1.161e-18,350e-9
102,nom,350e-9,0,300e-3,1.7,,-7.707e-15,-9.762e-15,12.51e-15,-577.5e-18,-3.53e-15,957.1e-18,8.456e-15,-4.348e-15,957.2e-18,14.85e-15,298.9e-6,110.2e-6,28.39e-6,-110.2e-6,-723.7e-3,-0,-300e-3,-1.7,6.286e-24,1.415e-18,350e-9
103,nom,350e-9,0,300e-3,1.8,,-7.713e-15,-9.755e-15,12.64e-15,-572.5e-18,-3.604e-15,957.1e-18,8.479e-15,-4.302e-15,957.2e-18,14.87e-15,336.2e-6,104.8e-6,27.64e-6,-120.8e-6,-723.7e-3,-0,-300e-3,-1.8,6.798e-24,1.68e-18,350e-9
104,nom,350e-9,0,300e-3,1.9,,-7.717e-15,-9.75e-15,12.74e-15,-568.9e-18,-3.663e-15,957.2e-18,8.496e-15,-4.265e-15,957.2e-18,14.9e-15,371.9e-6,99.55e-6,26.9e-6,-131e-6,-723.7e-3,-0,-300e-3,-1.9,7.283e-24,1.955e-18,350e-9
105,nom,350e-9,0,300e-3,2,,-7.72e-15,-9.745e-15,12.82e-15,-566.1e-18,-3.71e-15,957.2e-18,8.509e-15,-4.233e-15,957.2e-18,14.91e-15,405.9e-6,94.48e-6,26.16e-6,-140.5e-6,-723.8e-3,-0,-300e-3,-2,7.743e-24,2.238e-18,350e-9
106,nom,350e-9,0,300e-3,2.1,,-7.722e-15,-9.741e-15,12.88e-15,-564e-18,-3.749e-15,957.2e-18,8.518e-15,-4.205e-15,957.2e-18,14.93e-15,438.3e-6,89.6e-6,25.44e-6,-149.6e-6,-723.8e-3,-0,-300e-3,-2.1,8.179e-24,2.524e-18,350e-9
107,nom,350e-9,0,300e-3,2.2,,-7.724e-15,-9.737e-15,12.94e-15,-562.4e-18,-3.781e-15,957.2e-18,8.525e-15,-4.182e-15,957.2e-18,14.94e-15,469.1e-6,84.9e-6,24.72e-6,-158.2e-6,-723.8e-3,-0,-300e-3,-2.2,8.592e-24,2.814e-18,350e-9
108,nom,350e-9,0,300e-3,2.3,,-7.725e-15,-9.734e-15,12.98e-15,-561e-18,-3.809e-15,957.2e-18,8.531e-15,-4.161e-15,957.3e-18,14.95e-15,498.4e-6,80.39e-6,24.02e-6,-166.4e-6,-723.9e-3,-0,-300e-3,-2.3,8.982e-24,3.105e-18,350e-9
109,nom,350e-9,0,300e-3,2.4,,-7.726e-15,-9.731e-15,13.02e-15,-560e-18,-3.833e-15,957.2e-18,8.535e-15,-4.143e-15,957.3e-18,14.96e-15,526.2e-6,76.06e-6,23.34e-6,-174.1e-6,-723.9e-3,-0,-300e-3,-2.4,9.352e-24,3.396e-18,350e-9
110,nom,350e-9,0,300e-3,2.5,,-7.727e-15,-9.728e-15,13.06e-15,-559.1e-18,-3.853e-15,957.2e-18,8.539e-15,-4.127e-15,957.3e-18,14.97e-15,552.6e-6,71.92e-6,22.67e-6,-181.4e-6,-723.9e-3,-0,-300e-3,-2.5,9.701e-24,3.685e-18,350e-9
111,nom,350e-9,0,300e-3,2.6,,-7.727e-15,-9.726e-15,13.09e-15,-558.3e-18,-3.871e-15,957.3e-18,8.542e-15,-4.112e-15,957.3e-18,14.98e-15,577.6e-6,67.95e-6,22.01e-6,-188.3e-6,-723.9e-3,-0,-300e-3,-2.6,10.03e-24,3.971e-18,350e-9
112,nom,350e-9,0,300e-3,2.7,,-7.728e-15,-9.724e-15,13.11e-15,-557.7e-18,-3.887e-15,957.3e-18,8.545e-15,-4.1e-15,957.3e-18,14.98e-15,601.4e-6,64.16e-6,21.38e-6,-194.8e-6,-724e-3,-0,-300e-3,-2.7,10.34e-24,4.252e-18,350e-9
113,nom,350e-9,0,400e-3,0,,-6.848e-15,-8.125e-15,7.57e-15,-2.476e-15,-722e-18,722e-18,4.088e-15,-890.5e-18,890.3e-18,9.015e-15,3.967e-15,104.9e-15,28.23e-15,-3.758e-15,-720.8e-3,-0,-400e-3,-0,1.515e-33,9.232e-39,350e-9
114,nom,350e-9,0,400e-3,100e-3,,-6.848e-15,-8.125e-15,7.603e-15,-2.309e-15,-754.8e-18,754.8e-18,3.986e-15,-922.4e-18,922.3e-18,9.047e-15,62.52e-15,1.714e-12,449.5e-15,-61.37e-15,-720.8e-3,-0,-400e-3,-100e-3,24.6e-33,2.466e-36,350e-9
115,nom,350e-9,0,400e-3,200e-3,,-6.848e-15,-8.125e-15,7.644e-15,-2.172e-15,-796.2e-18,796.2e-18,3.908e-15,-939.6e-18,939.5e-18,9.065e-15,982.3e-15,27.97e-12,7.143e-12,-1.002e-12,-720.8e-3,-0,-400e-3,-200e-3,398.9e-33,657.6e-36,350e-9
116,nom,350e-9,0,400e-3,300e-3,,-6.848e-15,-8.125e-15,7.693e-15,-2.057e-15,-844.5e-18,844.5e-18,3.849e-15,-948e-18,947.9e-18,9.073e-15,15.33e-12,453.7e-12,112.7e-12,-16.29e-12,-720.8e-3,-0,-400e-3,-300e-3,6.429e-30,173.9e-33,350e-9
117,nom,350e-9,0,400e-3,400e-3,,-6.848e-15,-8.125e-15,7.739e-15,-1.958e-15,-890.3e-18,890.3e-18,3.801e-15,-952.5e-18,951.9e-18,9.078e-15,233.6e-12,7.186e-9,1.737e-9,-260.8e-12,-720.8e-3,-0,-400e-3,-400e-3,101.2e-30,44.53e-30,350e-9
118,nom,350e-9,0,400e-3,500e-3,,-6.848e-15,-8.129e-15,7.771e-15,-1.871e-15,-922.2e-18,922.3e-18,3.755e-15,-961.7e-18,954e-18,9.091e-15,3.287e-9,104.6e-9,24.61e-9,-3.939e-9,-720.8e-3,-0,-400e-3,-500e-3,1.464e-27,10.11e-27,350e-9
119,nom,350e-9,0,400e-3,600e-3,,-6.848e-15,-8.187e-15,7.788e-15,-1.775e-15,-937e-18,939.5e-18,3.79e-15,-1.078e-15,955.2e-18,9.265e-15,37.95e-9,1.23e-6,282.4e-9,-50.6e-9,-720.8e-3,-0,-400e-3,-600e-3,17.14e-27,1.586e-24,350e-9
120,nom,350e-9,0,400e-3,700e-3,,-6.85e-15,-8.772e-15,7.797e-15,-1.488e-15,-921.5e-18,947.9e-18,4.712e-15,-2.302e-15,955.9e-18,11.07e-15,329.7e-9,10.59e-6,2.391e-6,-499.6e-9,-720.8e-3,-0,-400e-3,-700e-3,147e-27,125.8e-24,350e-9
121,nom,350e-9,0,400e-3,800e-3,,-6.854e-15,-9.718e-15,7.809e-15,-1.08e-15,-890.9e-18,951.9e-18,6.334e-15,-4.364e-15,956.3e-18,14.06e-15,1.609e-6,46.97e-6,10.53e-6,-3.121e-6,-720.8e-3,-0,-400e-3,-800e-3,652.1e-27,3.613e-21,350e-9
122,nom,350e-9,0,400e-3,900e-3,,-6.863e-15,-9.862e-15,7.842e-15,-990.2e-18,-904.9e-18,954e-18,6.633e-15,-4.738e-15,956.6e-18,14.56e-15,4.126e-6,97.71e-6,21.82e-6,-10.37e-6,-720.9e-3,-0,-400e-3,-900e-3,1.362e-24,29.87e-21,350e-9
123,nom,350e-9,0,400e-3,1,,-6.888e-15,-9.857e-15,7.95e-15,-951.3e-18,-969.3e-18,955.2e-18,6.72e-15,-4.799e-15,956.7e-18,14.58e-15,8.202e-6,139.5e-6,31.06e-6,-22.3e-6,-720.9e-3,-0,-400e-3,-1,1.966e-24,108.1e-21,350e-9
124,nom,350e-9,0,400e-3,1.1,,-6.955e-15,-9.844e-15,8.302e-15,-892.9e-18,-1.179e-15,955.9e-18,6.918e-15,-4.847e-15,956.9e-18,14.56e-15,18.38e-6,168.2e-6,37.4e-6,-37.78e-6,-721e-3,-0,-400e-3,-1.1,2.46e-24,253.5e-21,350e-9
125,nom,350e-9,0,400e-3,1.2,,-7.08e-15,-9.83e-15,9.08e-15,-803.1e-18,-1.642e-15,956.3e-18,7.31e-15,-4.865e-15,957e-18,14.56e-15,45.46e-6,178.2e-6,39.97e-6,-55.19e-6,-721e-3,-0,-400e-3,-1.2,3.063e-24,465.3e-21,350e-9
126,nom,350e-9,0,400e-3,1.3,,-7.204e-15,-9.813e-15,9.997e-15,-717.8e-18,-2.189e-15,956.6e-18,7.719e-15,-4.813e-15,957e-18,14.59e-15,85.38e-6,175.8e-6,40.12e-6,-72.87e-6,-721.1e-3,-0,-400e-3,-1.3,3.716e-24,735.1e-21,350e-9
127,nom,350e-9,0,400e-3,1.4,,-7.286e-15,-9.794e-15,10.71e-15,-661.5e-18,-2.616e-15,956.7e-18,8.001e-15,-4.724e-15,957.1e-18,14.65e-15,128.2e-6,169.7e-6,39.56e-6,-90.06e-6,-721.2e-3,-0,-400e-3,-1.4,4.336e-24,1.055e-18,350e-9
128,nom,350e-9,0,400e-3,1.5,,-7.334e-15,-9.777e-15,11.21e-15,-627.8e-18,-2.913e-15,956.9e-18,8.174e-15,-4.633e-15,957.1e-18,14.7e-15,170.6e-6,162.8e-6,38.79e-6,-106.6e-6,-721.2e-3,-0,-400e-3,-1.5,4.923e-24,1.417e-18,350e-9
129,nom,350e-9,0,400e-3,1.6,,-7.362e-15,-9.764e-15,11.56e-15,-607.1e-18,-3.121e-15,957e-18,8.281e-15,-4.553e-15,957.2e-18,14.74e-15,211.7e-6,155.6e-6,37.92e-6,-122.4e-6,-721.3e-3,-0,-400e-3,-1.6,5.481e-24,1.814e-18,350e-9
130,nom,350e-9,0,400e-3,1.7,,-7.38e-15,-9.752e-15,11.82e-15,-593.7e-18,-3.273e-15,957e-18,8.351e-15,-4.485e-15,957.2e-18,14.78e-15,251.4e-6,148.4e-6,37.02e-6,-137.5e-6,-721.3e-3,-0,-400e-3,-1.7,6.01e-24,2.242e-18,350e-9
131,nom,350e-9,0,400e-3,1.8,,-7.391e-15,-9.743e-15,12.01e-15,-584.7e-18,-3.386e-15,957.1e-18,8.399e-15,-4.428e-15,957.2e-18,14.81e-15,289.4e-6,141.3e-6,36.09e-6,-151.8e-6,-721.4e-3,-0,-400e-3,-1.8,6.511e-24,2.693e-18,350e-9
132,nom,350e-9,0,400e-3,1.9,,-7.399e-15,-9.735e-15,12.16e-15,-578.3e-18,-3.474e-15,957.1e-18,8.432e-15,-4.38e-15,957.2e-18,14.84e-15,325.8e-6,134.4e-6,35.16e-6,-165.5e-6,-721.4e-3,-0,-400e-3,-1.9,6.987e-24,3.163e-18,350e-9
133,nom,350e-9,0,400e-3,2,,-7.404e-15,-9.728e-15,12.28e-15,-573.7e-18,-3.545e-15,957.2e-18,8.457e-15,-4.339e-15,957.2e-18,14.86e-15,360.7e-6,127.7e-6,34.23e-6,-178.4e-6,-721.5e-3,-0,-400e-3,-2,7.438e-24,3.648e-18,350e-9
134,nom,350e-9,0,400e-3,2.1,,-7.408e-15,-9.722e-15,12.37e-15,-570.2e-18,-3.602e-15,957.2e-18,8.475e-15,-4.303e-15,957.2e-18,14.88e-15,393.9e-6,121.2e-6,33.31e-6,-190.7e-6,-721.5e-3,-0,-400e-3,-2.1,7.865e-24,4.144e-18,350e-9
135,nom,350e-9,0,400e-3,2.2,,-7.411e-15,-9.717e-15,12.45e-15,-567.5e-18,-3.649e-15,957.2e-18,8.489e-15,-4.273e-15,957.2e-18,14.9e-15,425.5e-6,115e-6,32.4e-6,-202.4e-6,-721.6e-3,-0,-400e-3,-2.2,8.27e-24,4.647e-18,350e-9
136,nom,350e-9,0,400e-3,2.3,,-7.413e-15,-9.713e-15,12.52e-15,-565.4e-18,-3.689e-15,957.2e-18,8.5e-15,-4.246e-15,957.3e-18,14.92e-15,455.7e-6,109e-6,31.51e-6,-213.4e-6,-721.6e-3,-0,-400e-3,-2.3,8.654e-24,5.153e-18,350e-9
137,nom,350e-9,0,400e-3,2.4,,-7.415e-15,-9.709e-15,12.58e-15,-563.7e-18,-3.723e-15,957.2e-18,8.509e-15,-4.222e-15,957.3e-18,14.93e-15,484.4e-6,103.2e-6,30.63e-6,-223.9e-6,-721.6e-3,-0,-400e-3,-2.4,9.017e-24,5.66e-18,350e-9
138,nom,350e-9,0,400e-3,2.5,,-7.416e-15,-9.706e-15,12.63e-15,-562.4e-18,-3.753e-15,957.2e-18,8.516e-15,-4.201e-15,957.3e-18,14.94e-15,511.6e-6,97.69e-6,29.78e-6,-233.8e-6,-721.7e-3,-0,-400e-3,-2.5,9.361e-24,6.165e-18,350e-9
139,nom,350e-9,0,400e-3,2.6,,-7.417e-15,-9.702e-15,12.67e-15,-561.3e-18,-3.778e-15,957.2e-18,8.522e-15,-4.183e-15,957.3e-18,14.95e-15,537.5e-6,92.39e-6,28.94e-6,-243.2e-6,-721.7e-3,-0,-400e-3,-2.6,9.686e-24,6.667e-18,350e-9
140,nom,350e-9,0,400e-3,2.7,,-7.418e-15,-9.7e-15,12.71e-15,-560.3e-18,-3.801e-15,957.3e-18,8.527e-15,-4.166e-15,957.3e-18,14.96e-15,562.1e-6,87.31e-6,28.11e-6,-252e-6,-721.7e-3,-0,-400e-3,-2.7,9.993e-24,7.163e-18,350e-9
141,nom,350e-9,0,500e-3,0,,-6.612e-15,-8.125e-15,7.308e-15,-2.476e-15,-696.2e-18,696.2e-18,4.063e-15,-890.5e-18,890.3e-18,9.015e-15,4.348e-15,116.3e-15,31.21e-15,-4.173e-15,-718.4e-3,-0,-500e-3,-0,1.679e-33,11.38e-39,350e-9
142,nom,350e-9,0,500e-3,100e-3,,-6.612e-15,-8.125e-15,7.334e-15,-2.309e-15,-722e-18,722e-18,3.954e-15,-922.4e-18,922.3e-18,9.047e-15,68.23e-15,1.894e-12,495.4e-15,-67.9e-15,-718.4e-3,-0,-500e-3,-100e-3,27.16e-33,3.018e-36,350e-9
143,nom,350e-9,0,500e-3,200e-3,,-6.612e-15,-8.125e-15,7.367e-15,-2.172e-15,-754.8e-18,754.8e-18,3.866e-15,-939.6e-18,939.5e-18,9.065e-15,1.068e-12,30.79e-12,7.844e-12,-1.104e-12,-718.4e-3,-0,-500e-3,-200e-3,438.7e-33,798.4e-36,350e-9
144,nom,350e-9,0,500e-3,300e-3,,-6.612e-15,-8.125e-15,7.408e-15,-2.057e-15,-796.2e-18,796.2e-18,3.801e-15,-948e-18,947.9e-18,9.073e-15,16.58e-12,497.3e-12,123.4e-12,-17.89e-12,-718.4e-3,-0,-500e-3,-300e-3,7.042e-30,209.5e-33,350e-9
145,nom,350e-9,0,500e-3,400e-3,,-6.612e-15,-8.125e-15,7.456e-15,-1.958e-15,-844.5e-18,844.5e-18,3.755e-15,-952.5e-18,951.9e-18,9.078e-15,251.3e-12,7.839e-9,1.892e-9,-285e-12,-718.4e-3,-0,-500e-3,-400e-3,110.3e-30,53.16e-30,350e-9
146,nom,350e-9,0,500e-3,500e-3,,-6.612e-15,-8.129e-15,7.502e-15,-1.871e-15,-890.2e-18,890.3e-18,3.724e-15,-962.3e-18,954e-18,9.092e-15,3.51e-9,113.3e-9,26.62e-9,-4.278e-9,-718.4e-3,-0,-500e-3,-500e-3,1.585e-27,11.92e-27,350e-9
147,nom,350e-9,0,500e-3,600e-3,,-6.612e-15,-8.192e-15,7.534e-15,-1.774e-15,-919.6e-18,922.3e-18,3.78e-15,-1.087e-15,955.2e-18,9.278e-15,40.1e-9,1.321e-6,302.9e-9,-54.5e-9,-718.4e-3,-0,-500e-3,-600e-3,18.38e-27,1.835e-24,350e-9
148,nom,350e-9,0,500e-3,700e-3,,-6.613e-15,-8.801e-15,7.552e-15,-1.478e-15,-911.8e-18,939.5e-18,4.751e-15,-2.361e-15,955.9e-18,11.16e-15,343.9e-9,11.24e-6,2.538e-6,-533.2e-9,-718.4e-3,-0,-500e-3,-700e-3,156e-27,142.8e-24,350e-9
149,nom,350e-9,0,500e-3,800e-3,,-6.615e-15,-9.728e-15,7.564e-15,-1.078e-15,-883.8e-18,947.9e-18,6.341e-15,-4.379e-15,956.3e-18,14.09e-15,1.633e-6,48.9e-6,10.96e-6,-3.282e-6,-718.4e-3,-0,-500e-3,-800e-3,678.4e-27,4.03e-21,350e-9
150,nom,350e-9,0,500e-3,900e-3,,-6.619e-15,-9.863e-15,7.581e-15,-995.5e-18,-889.4e-18,951.9e-18,6.612e-15,-4.727e-15,956.6e-18,14.57e-15,4.031e-6,100.6e-6,22.48e-6,-10.77e-6,-718.4e-3,-0,-500e-3,-900e-3,1.4e-24,33.24e-21,350e-9
151,nom,350e-9,0,500e-3,1,,-6.629e-15,-9.855e-15,7.619e-15,-965.8e-18,-912.4e-18,954e-18,6.654e-15,-4.776e-15,956.7e-18,14.59e-15,7.26e-6,144e-6,32.05e-6,-23.06e-6,-718.5e-3,-0,-500e-3,-1,2.015e-24,121.8e-21,350e-9
152,nom,350e-9,0,500e-3,1.1,,-6.651e-15,-9.84e-15,7.727e-15,-932.6e-18,-976.7e-18,955.2e-18,6.72e-15,-4.811e-15,956.9e-18,14.58e-15,12e-6,178.4e-6,39.55e-6,-39.2e-6,-718.5e-3,-0,-500e-3,-1.1,2.526e-24,294e-21,350e-9
153,nom,350e-9,0,500e-3,1.2,,-6.705e-15,-9.825e-15,8.03e-15,-882.1e-18,-1.158e-15,955.9e-18,6.889e-15,-4.85e-15,957e-18,14.57e-15,21.87e-6,203.6e-6,45.03e-6,-58.34e-6,-718.6e-3,-0,-500e-3,-1.2,2.967e-24,562.4e-21,350e-9
154,nom,350e-9,0,500e-3,1.3,,-6.804e-15,-9.81e-15,8.668e-15,-807.8e-18,-1.537e-15,956.3e-18,7.214e-15,-4.869e-15,957e-18,14.57e-15,45.51e-6,213.9e-6,47.58e-6,-79.26e-6,-718.7e-3,-0,-500e-3,-1.3,3.481e-24,926e-21,350e-9
155,nom,350e-9,0,500e-3,1.4,,-6.912e-15,-9.793e-15,9.472e-15,-731.9e-18,-2.016e-15,956.6e-18,7.586e-15,-4.838e-15,957.1e-18,14.59e-15,82.31e-6,211.4e-6,47.79e-6,-100.5e-6,-718.8e-3,-0,-500e-3,-1.4,4.094e-24,1.373e-18,350e-9
156,nom,350e-9,0,500e-3,1.5,,-6.99e-15,-9.776e-15,10.16e-15,-676.4e-18,-2.428e-15,956.7e-18,7.874e-15,-4.77e-15,957.1e-18,14.63e-15,123.3e-6,204.3e-6,47.15e-6,-121.2e-6,-718.8e-3,-0,-500e-3,-1.5,4.674e-24,1.893e-18,350e-9
157,nom,350e-9,0,500e-3,1.6,,-7.041e-15,-9.759e-15,10.68e-15,-640.5e-18,-2.735e-15,956.9e-18,8.067e-15,-4.691e-15,957.2e-18,14.68e-15,164.4e-6,195.9e-6,46.23e-6,-141e-6,-718.9e-3,-0,-500e-3,-1.6,5.223e-24,2.472e-18,350e-9
158,nom,350e-9,0,500e-3,1.7,,-7.072e-15,-9.745e-15,11.05e-15,-617.3e-18,-2.959e-15,957e-18,8.194e-15,-4.618e-15,957.2e-18,14.72e-15,204.4e-6,187.2e-6,45.21e-6,-160.1e-6,-719e-3,-0,-500e-3,-1.7,5.743e-24,3.102e-18,350e-9
159,nom,350e-9,0,500e-3,1.8,,-7.092e-15,-9.733e-15,11.33e-15,-601.9e-18,-3.125e-15,957e-18,8.279e-15,-4.552e-15,957.2e-18,14.75e-15,243.1e-6,178.6e-6,44.14e-6,-178.2e-6,-719e-3,-0,-500e-3,-1.8,6.237e-24,3.773e-18,350e-9
160,nom,350e-9,0,500e-3,1.9,,-7.105e-15,-9.723e-15,11.55e-15,-591.3e-18,-3.253e-15,957.1e-18,8.339e-15,-4.495e-15,957.2e-18,14.79e-15,280.2e-6,170.1e-6,43.06e-6,-195.4e-6,-719.1e-3,-0,-500e-3,-1.9,6.704e-24,4.478e-18,350e-9
161,nom,350e-9,0,500e-3,2,,-7.114e-15,-9.714e-15,11.72e-15,-583.8e-18,-3.353e-15,957.1e-18,8.382e-15,-4.446e-15,957.2e-18,14.81e-15,315.8e-6,161.8e-6,41.96e-6,-211.9e-6,-719.2e-3,-0,-500e-3,-2,7.147e-24,5.209e-18,350e-9
162,nom,350e-9,0,500e-3,2.1,,-7.12e-15,-9.706e-15,11.85e-15,-578.2e-18,-3.433e-15,957.2e-18,8.414e-15,-4.403e-15,957.2e-18,14.84e-15,349.8e-6,153.7e-6,40.87e-6,-227.5e-6,-719.2e-3,-0,-500e-3,-2.1,7.567e-24,5.959e-18,350e-9
163,nom,350e-9,0,500e-3,2.2,,-7.125e-15,-9.7e-15,11.96e-15,-574e-18,-3.499e-15,957.2e-18,8.439e-15,-4.365e-15,957.2e-18,14.86e-15,382.3e-6,146e-6,39.79e-6,-242.3e-6,-719.3e-3,-0,-500e-3,-2.2,7.965e-24,6.724e-18,350e-9
164,nom,350e-9,0,500e-3,2.3,,-7.128e-15,-9.694e-15,12.06e-15,-570.8e-18,-3.554e-15,957.2e-18,8.458e-15,-4.333e-15,957.3e-18,14.88e-15,413.3e-6,138.5e-6,38.73e-6,-256.3e-6,-719.3e-3,-0,-500e-3,-2.3,8.342e-24,7.496e-18,350e-9
165,nom,350e-9,0,500e-3,2.4,,-7.131e-15,-9.689e-15,12.13e-15,-568.3e-18,-3.601e-15,957.2e-18,8.473e-15,-4.304e-15,957.3e-18,14.89e-15,442.8e-6,131.3e-6,37.68e-6,-269.6e-6,-719.4e-3,-0,-500e-3,-2.4,8.699e-24,8.273e-18,350e-9
166,nom,350e-9,0,500e-3,2.5,,-7.133e-15,-9.684e-15,12.2e-15,-566.2e-18,-3.641e-15,957.2e-18,8.485e-15,-4.278e-15,957.3e-18,14.91e-15,470.9e-6,124.3e-6,36.65e-6,-282.2e-6,-719.4e-3,-0,-500e-3,-2.5,9.037e-24,9.049e-18,350e-9
167,nom,350e-9,0,500e-3,2.6,,-7.134e-15,-9.68e-15,12.26e-15,-564.6e-18,-3.675e-15,957.2e-18,8.495e-15,-4.255e-15,957.3e-18,14.92e-15,497.7e-6,117.7e-6,35.64e-6,-294.1e-6,-719.4e-3,-0,-500e-3,-2.6,9.358e-24,9.822e-18,350e-9
168,nom,350e-9,0,500e-3,2.7,,-7.136e-15,-9.677e-15,12.31e-15,-563.3e-18,-3.705e-15,957.2e-18,8.503e-15,-4.234e-15,957.3e-18,14.93e-15,523.1e-6,111.3e-6,34.65e-6,-305.4e-6,-719.5e-3,-0,-500e-3,-2.7,9.661e-24,10.59e-18,350e-9
