Point,Corner,Lx,vb,vd,vg,Pass/Fail,capbd,capbs,cdd,cgb,cgd,cgdo,cgg,cgs,cgso,css,gds,gm,gmbs,id,vth,vb,vd,vg,nid,sfl,l
8996,nom,10e-6,100e-3,1.3,700e-3,,-3.883e-15,-17.02e-15,4.762e-15,-3.823e-15,-884.8e-18,875.8e-18,180e-15,-175.3e-15,1.207e-15,192.2e-15,17.84e-9,15.07e-6,3.861e-6,1.882e-6,471.8e-3,100e-3,1.3,700e-3,209.3e-27,307.3e-24,10e-6
8997,nom,10e-6,100e-3,1.3,800e-3,,-3.886e-15,-16.19e-15,4.801e-15,-2.79e-15,-915.1e-18,900e-18,180e-15,-176.3e-15,1.208e-15,192.4e-15,29.56e-9,21e-6,5.255e-6,3.687e-6,471.8e-3,100e-3,1.3,800e-3,290.4e-27,872.8e-24,10e-6
8998,nom,10e-6,100e-3,1.3,900e-3,,-3.89e-15,-15.34e-15,4.852e-15,-1.803e-15,-953.4e-18,930.5e-18,179.9e-15,-177.1e-15,1.208e-15,192.4e-15,42.96e-9,26.78e-6,6.546e-6,6.077e-6,471.8e-3,100e-3,1.3,900e-3,368.6e-27,1.864e-21,10e-6
8999,nom,10e-6,100e-3,1.3,1,,-3.894e-15,-14.48e-15,4.917e-15,-832.8e-18,-1.003e-15,969.4e-18,179.8e-15,-178e-15,1.209e-15,192.4e-15,58.27e-9,32.51e-6,7.776e-6,9.041e-6,471.8e-3,100e-3,1.3,1,445.5e-27,3.365e-21,10e-6
9000,nom,10e-6,100e-3,1.3,1.1,,-3.899e-15,-13.62e-15,5.001e-15,125e-18,-1.065e-15,1.018e-15,179.8e-15,-178.9e-15,1.209e-15,192.4e-15,76.15e-9,38.17e-6,8.955e-6,12.57e-6,471.8e-3,100e-3,1.3,1.1,521.2e-27,5.436e-21,10e-6
9001,nom,10e-6,100e-3,1.3,1.2,,-3.904e-15,-12.75e-15,5.105e-15,1.073e-15,-1.141e-15,1.076e-15,179.8e-15,-179.7e-15,1.209e-15,192.4e-15,97.66e-9,43.75e-6,10.09e-6,16.67e-6,471.8e-3,100e-3,1.3,1.2,595.6e-27,8.119e-21,10e-6
9002,nom,10e-6,100e-3,1.3,1.3,,-3.909e-15,-11.88e-15,5.221e-15,2.012e-15,-1.219e-15,1.13e-15,179.8e-15,-180.6e-15,1.209e-15,192.4e-15,124.5e-9,49.23e-6,11.19e-6,21.32e-6,471.8e-3,100e-3,1.3,1.3,668.5e-27,11.43e-21,10e-6
9003,nom,10e-6,100e-3,1.3,1.4,,-3.915e-15,-11.01e-15,5.343e-15,2.945e-15,-1.29e-15,1.168e-15,179.8e-15,-181.5e-15,1.209e-15,192.4e-15,159.6e-9,54.6e-6,12.26e-6,26.51e-6,471.8e-3,100e-3,1.3,1.4,739.9e-27,15.37e-21,10e-6
9004,nom,10e-6,100e-3,1.3,1.5,,-3.922e-15,-10.13e-15,5.479e-15,3.871e-15,-1.356e-15,1.188e-15,179.8e-15,-182.3e-15,1.209e-15,192.4e-15,207.6e-9,59.84e-6,13.31e-6,32.23e-6,471.8e-3,100e-3,1.3,1.5,809.8e-27,19.91e-21,10e-6
9005,nom,10e-6,100e-3,1.3,1.6,,-3.928e-15,-9.249e-15,5.651e-15,4.792e-15,-1.429e-15,1.198e-15,179.8e-15,-183.2e-15,1.209e-15,192.4e-15,277.1e-9,64.94e-6,14.35e-6,38.47e-6,471.8e-3,100e-3,1.3,1.6,878.3e-27,25e-21,10e-6
9006,nom,10e-6,100e-3,1.3,1.7,,-3.932e-15,-8.36e-15,5.884e-15,5.708e-15,-1.523e-15,1.203e-15,179.8e-15,-184e-15,1.209e-15,192.5e-15,383.5e-9,69.88e-6,15.39e-6,45.2e-6,471.8e-3,100e-3,1.3,1.7,945.4e-27,30.57e-21,10e-6
9007,nom,10e-6,100e-3,1.3,1.8,,-3.934e-15,-7.461e-15,6.216e-15,6.617e-15,-1.654e-15,1.205e-15,179.9e-15,-184.9e-15,1.209e-15,192.5e-15,557.1e-9,74.63e-6,16.43e-6,52.43e-6,471.9e-3,100e-3,1.3,1.8,1.011e-24,36.52e-21,10e-6
9008,nom,10e-6,100e-3,1.3,1.9,,-3.93e-15,-6.547e-15,6.699e-15,7.519e-15,-1.844e-15,1.207e-15,180e-15,-185.7e-15,1.209e-15,192.5e-15,859.8e-9,79.13e-6,17.48e-6,60.11e-6,471.9e-3,100e-3,1.3,1.9,1.076e-24,42.68e-21,10e-6
9009,nom,10e-6,100e-3,1.3,2,,-3.914e-15,-5.607e-15,7.417e-15,8.411e-15,-2.125e-15,1.207e-15,180.2e-15,-186.4e-15,1.209e-15,192.6e-15,1.424e-6,83.26e-6,18.54e-6,68.23e-6,471.9e-3,100e-3,1.3,2,1.139e-24,48.84e-21,10e-6
9010,nom,10e-6,100e-3,1.3,2.1,,-3.876e-15,-4.626e-15,8.505e-15,9.288e-15,-2.551e-15,1.208e-15,180.4e-15,-187.1e-15,1.209e-15,192.8e-15,2.527e-6,86.78e-6,19.6e-6,76.73e-6,471.9e-3,100e-3,1.3,2.1,1.202e-24,54.73e-21,10e-6
9011,nom,10e-6,100e-3,1.3,2.2,,-3.797e-15,-3.577e-15,10.17e-15,10.14e-15,-3.204e-15,1.208e-15,180.8e-15,-187.7e-15,1.209e-15,193e-15,4.674e-6,89.25e-6,20.63e-6,85.54e-6,471.9e-3,100e-3,1.3,2.2,1.264e-24,59.99e-21,10e-6
9012,nom,10e-6,100e-3,1.3,2.3,,-3.644e-15,-2.416e-15,12.75e-15,10.95e-15,-4.21e-15,1.209e-15,181.4e-15,-188.1e-15,1.209e-15,193.4e-15,8.473e-6,90.17e-6,21.59e-6,94.51e-6,471.9e-3,100e-3,1.3,2.3,1.331e-24,64.27e-21,10e-6
9013,nom,10e-6,100e-3,1.3,2.4,,-3.366e-15,-1.077e-15,16.67e-15,11.69e-15,-5.746e-15,1.209e-15,182.3e-15,-188.2e-15,1.209e-15,194e-15,14.1e-6,89.38e-6,22.47e-6,103.5e-6,472e-3,100e-3,1.3,2.4,1.436e-24,67.34e-21,10e-6
9014,nom,10e-6,100e-3,1.3,2.5,,-2.893e-15,523e-18,22.5e-15,12.34e-15,-8.023e-15,1.209e-15,183.6e-15,-187.9e-15,1.209e-15,195e-15,21.03e-6,87.31e-6,23.27e-6,112.3e-6,472e-3,100e-3,1.3,2.5,1.54e-24,69.19e-21,10e-6
9015,nom,10e-6,100e-3,1.3,2.6,,-2.146e-15,2.463e-15,30.67e-15,12.84e-15,-11.22e-15,1.209e-15,185.4e-15,-187.1e-15,1.209e-15,196.4e-15,28.59e-6,84.53e-6,24.01e-6,120.9e-6,472e-3,100e-3,1.3,2.6,1.642e-24,69.94e-21,10e-6
9016,nom,10e-6,100e-3,1.3,2.7,,-1.076e-15,4.775e-15,41.28e-15,13.17e-15,-15.37e-15,1.209e-15,187.8e-15,-185.6e-15,1.209e-15,198.3e-15,36.3e-6,81.43e-6,24.71e-6,129.2e-6,472e-3,100e-3,1.3,2.7,1.741e-24,69.73e-21,10e-6
9017,nom,10e-6,100e-3,1.4,0,,-3.803e-15,7.226e-15,4.582e-15,-52.97e-15,-779.2e-18,779.2e-18,67.58e-15,-13.83e-15,1.13e-15,6.607e-15,1.798e-15,3.119e-12,924.1e-15,100.9e-15,471.8e-3,100e-3,1.4,0,44.69e-33,5.25e-36,10e-6
9018,nom,10e-6,100e-3,1.4,100e-3,,-3.803e-15,6.425e-15,4.59e-15,-49.7e-15,-786.4e-18,786.4e-18,63.56e-15,-13.07e-15,1.168e-15,6.646e-15,39.43e-15,68.17e-12,19.75e-12,2.212e-12,471.8e-3,100e-3,1.4,100e-3,971.9e-33,2.525e-33,10e-6
9019,nom,10e-6,100e-3,1.4,200e-3,,-3.803e-15,5.75e-15,4.598e-15,-46.96e-15,-794.5e-18,794.5e-18,60.22e-15,-12.46e-15,1.188e-15,6.707e-15,844.1e-15,1.438e-9,407e-12,47.37e-12,471.8e-3,100e-3,1.4,200e-3,20.4e-30,1.156e-30,10e-6
9020,nom,10e-6,100e-3,1.4,300e-3,,-3.803e-15,5.054e-15,4.607e-15,-44.48e-15,-803.6e-18,803.6e-18,57.93e-15,-12.65e-15,1.198e-15,7.593e-15,16.37e-12,26.41e-9,7.304e-9,920.8e-12,471.8e-3,100e-3,1.4,300e-3,372.7e-30,428.7e-30,10e-6
9021,nom,10e-6,100e-3,1.4,400e-3,,-3.804e-15,2.263e-15,4.617e-15,-39.18e-15,-814e-18,813.9e-18,67.23e-15,-27.23e-15,1.203e-15,24.96e-15,238.7e-12,350.2e-9,94.88e-9,13.82e-9,471.8e-3,100e-3,1.4,400e-3,4.92e-27,79.56e-27,10e-6
9022,nom,10e-6,100e-3,1.4,500e-3,,-3.812e-15,-11.9e-15,4.632e-15,-16.19e-15,-826.8e-18,825.8e-18,143.1e-15,-126e-15,1.205e-15,137.9e-15,2.06e-9,2.751e-6,734.2e-9,137.8e-9,471.8e-3,100e-3,1.4,500e-3,38.54e-27,4.499e-24,10e-6
9023,nom,10e-6,100e-3,1.4,600e-3,,-3.817e-15,-17.45e-15,4.652e-15,-5.461e-15,-843.2e-18,839.6e-18,177.9e-15,-171.6e-15,1.207e-15,189e-15,8.097e-9,8.679e-6,2.275e-6,691.4e-9,471.8e-3,100e-3,1.4,600e-3,121.1e-27,63.02e-24,10e-6
9024,nom,10e-6,100e-3,1.4,700e-3,,-3.82e-15,-17.01e-15,4.677e-15,-3.824e-15,-863.1e-18,856e-18,180e-15,-175.3e-15,1.207e-15,192.2e-15,17.67e-9,15.08e-6,3.864e-6,1.884e-6,471.8e-3,100e-3,1.4,700e-3,209.4e-27,309.9e-24,10e-6
9025,nom,10e-6,100e-3,1.4,800e-3,,-3.823e-15,-16.19e-15,4.709e-15,-2.791e-15,-887.5e-18,875.8e-18,179.9e-15,-176.3e-15,1.208e-15,192.4e-15,29.13e-9,21.01e-6,5.258e-6,3.69e-6,471.8e-3,100e-3,1.4,800e-3,290.5e-27,882.3e-24,10e-6
9026,nom,10e-6,100e-3,1.4,900e-3,,-3.825e-15,-15.33e-15,4.748e-15,-1.805e-15,-917.6e-18,900e-18,179.9e-15,-177.1e-15,1.208e-15,192.4e-15,42.01e-9,26.8e-6,6.55e-6,6.081e-6,471.8e-3,100e-3,1.4,900e-3,368.8e-27,1.888e-21,10e-6
9027,nom,10e-6,100e-3,1.4,1,,-3.828e-15,-14.48e-15,4.798e-15,-834.5e-18,-955.7e-18,930.5e-18,179.8e-15,-178e-15,1.209e-15,192.4e-15,56.45e-9,32.52e-6,7.781e-6,9.046e-6,471.8e-3,100e-3,1.4,1,445.7e-27,3.415e-21,10e-6
9028,nom,10e-6,100e-3,1.4,1.1,,-3.832e-15,-13.61e-15,4.862e-15,123e-18,-1.004e-15,969.4e-18,179.7e-15,-178.9e-15,1.209e-15,192.4e-15,72.84e-9,38.19e-6,8.96e-6,12.58e-6,471.8e-3,100e-3,1.4,1.1,521.5e-27,5.526e-21,10e-6
9029,nom,10e-6,100e-3,1.4,1.2,,-3.836e-15,-12.75e-15,4.944e-15,1.071e-15,-1.066e-15,1.018e-15,179.7e-15,-179.7e-15,1.209e-15,192.4e-15,91.9e-9,43.77e-6,10.1e-6,16.68e-6,471.8e-3,100e-3,1.4,1.2,595.8e-27,8.266e-21,10e-6
9030,nom,10e-6,100e-3,1.4,1.3,,-3.84e-15,-11.88e-15,5.044e-15,2.01e-15,-1.14e-15,1.076e-15,179.7e-15,-180.6e-15,1.209e-15,192.4e-15,114.7e-9,49.26e-6,11.2e-6,21.33e-6,471.8e-3,100e-3,1.4,1.3,668.8e-27,11.66e-21,10e-6
9031,nom,10e-6,100e-3,1.4,1.4,,-3.844e-15,-11.01e-15,5.154e-15,2.942e-15,-1.216e-15,1.13e-15,179.7e-15,-181.5e-15,1.209e-15,192.4e-15,143.1e-9,54.64e-6,12.27e-6,26.52e-6,471.8e-3,100e-3,1.4,1.4,740.2e-27,15.7e-21,10e-6
9032,nom,10e-6,100e-3,1.4,1.5,,-3.848e-15,-10.13e-15,5.268e-15,3.868e-15,-1.284e-15,1.168e-15,179.7e-15,-182.3e-15,1.209e-15,192.4e-15,179.8e-9,59.89e-6,13.32e-6,32.25e-6,471.8e-3,100e-3,1.4,1.5,810.2e-27,20.38e-21,10e-6
9033,nom,10e-6,100e-3,1.4,1.6,,-3.852e-15,-9.251e-15,5.39e-15,4.79e-15,-1.344e-15,1.188e-15,179.7e-15,-183.2e-15,1.209e-15,192.4e-15,229.5e-9,65.01e-6,14.37e-6,38.49e-6,471.8e-3,100e-3,1.4,1.6,878.7e-27,25.65e-21,10e-6
9034,nom,10e-6,100e-3,1.4,1.7,,-3.855e-15,-8.368e-15,5.54e-15,5.706e-15,-1.409e-15,1.198e-15,179.8e-15,-184.1e-15,1.209e-15,192.4e-15,300.3e-9,69.99e-6,15.41e-6,45.24e-6,471.8e-3,100e-3,1.4,1.7,945.8e-27,31.46e-21,10e-6
9035,nom,10e-6,100e-3,1.4,1.8,,-3.856e-15,-7.479e-15,5.739e-15,6.617e-15,-1.489e-15,1.203e-15,179.8e-15,-184.9e-15,1.209e-15,192.5e-15,406.9e-9,74.8e-6,16.46e-6,52.47e-6,471.9e-3,100e-3,1.4,1.8,1.012e-24,37.71e-21,10e-6
9036,nom,10e-6,100e-3,1.4,1.9,,-3.854e-15,-6.583e-15,6.014e-15,7.523e-15,-1.599e-15,1.205e-15,179.8e-15,-185.7e-15,1.209e-15,192.5e-15,577e-9,79.42e-6,17.52e-6,60.18e-6,471.9e-3,100e-3,1.4,1.9,1.076e-24,44.29e-21,10e-6
9037,nom,10e-6,100e-3,1.4,2,,-3.845e-15,-5.673e-15,6.407e-15,8.422e-15,-1.753e-15,1.207e-15,179.9e-15,-186.6e-15,1.209e-15,192.5e-15,866.5e-9,83.8e-6,18.6e-6,68.34e-6,471.9e-3,100e-3,1.4,2,1.14e-24,51.02e-21,10e-6
9038,nom,10e-6,100e-3,1.4,2.1,,-3.824e-15,-4.744e-15,6.979e-15,9.312e-15,-1.977e-15,1.207e-15,180e-15,-187.4e-15,1.209e-15,192.6e-15,1.392e-6,87.83e-6,19.71e-6,76.92e-6,471.9e-3,100e-3,1.4,2.1,1.202e-24,57.69e-21,10e-6
9039,nom,10e-6,100e-3,1.4,2.2,,-3.783e-15,-3.784e-15,7.825e-15,10.19e-15,-2.308e-15,1.208e-15,180.2e-15,-188.1e-15,1.209e-15,192.7e-15,2.398e-6,91.3e-6,20.82e-6,85.87e-6,471.9e-3,100e-3,1.4,2.2,1.263e-24,64e-21,10e-6
9040,nom,10e-6,100e-3,1.4,2.3,,-3.705e-15,-2.773e-15,9.094e-15,11.04e-15,-2.805e-15,1.208e-15,180.5e-15,-188.7e-15,1.209e-15,192.9e-15,4.337e-6,93.8e-6,21.92e-6,95.13e-6,471.9e-3,100e-3,1.4,2.3,1.324e-24,69.58e-21,10e-6
9041,nom,10e-6,100e-3,1.4,2.4,,-3.565e-15,-1.679e-15,11.02e-15,11.86e-15,-3.557e-15,1.209e-15,181e-15,-189.3e-15,1.209e-15,193.2e-15,7.808e-6,94.82e-6,22.98e-6,104.6e-6,472e-3,100e-3,1.4,2.4,1.385e-24,74.05e-21,10e-6
9042,nom,10e-6,100e-3,1.4,2.5,,-3.32e-15,-454.3e-18,13.93e-15,12.63e-15,-4.695e-15,1.209e-15,181.6e-15,-189.6e-15,1.209e-15,193.7e-15,13.09e-6,94.1e-6,23.95e-6,114e-6,472e-3,100e-3,1.4,2.5,1.486e-24,77.16e-21,10e-6
9043,nom,10e-6,100e-3,1.4,2.6,,-2.908e-15,968e-18,18.27e-15,13.32e-15,-6.392e-15,1.209e-15,182.6e-15,-189.6e-15,1.209e-15,194.4e-15,19.78e-6,92e-6,24.85e-6,123.3e-6,472e-3,100e-3,1.4,2.6,1.588e-24,78.89e-21,10e-6
9044,nom,10e-6,100e-3,1.4,2.7,,-2.253e-15,2.666e-15,24.5e-15,13.88e-15,-8.832e-15,1.209e-15,184e-15,-189.1e-15,1.209e-15,195.5e-15,27.19e-6,89.09e-6,25.68e-6,132.4e-6,472e-3,100e-3,1.4,2.7,1.688e-24,79.38e-21,10e-6
9045,nom,10e-6,100e-3,1.5,0,,-3.747e-15,7.226e-15,4.52e-15,-52.97e-15,-772.7e-18,772.7e-18,67.58e-15,-13.83e-15,1.13e-15,6.607e-15,1.795e-15,3.124e-12,925.8e-15,101.1e-15,471.8e-3,100e-3,1.5,0,44.77e-33,5.266e-36,10e-6
9046,nom,10e-6,100e-3,1.5,100e-3,,-3.747e-15,6.425e-15,4.527e-15,-49.7e-15,-779.2e-18,779.2e-18,63.55e-15,-13.07e-15,1.168e-15,6.646e-15,39.36e-15,68.29e-12,19.78e-12,2.216e-12,471.8e-3,100e-3,1.5,100e-3,973.6e-33,2.533e-33,10e-6
9047,nom,10e-6,100e-3,1.5,200e-3,,-3.747e-15,5.75e-15,4.534e-15,-46.96e-15,-786.4e-18,786.4e-18,60.21e-15,-12.46e-15,1.188e-15,6.707e-15,842.7e-15,1.44e-9,407.7e-12,47.45e-12,471.8e-3,100e-3,1.5,200e-3,20.43e-30,1.16e-30,10e-6
9048,nom,10e-6,100e-3,1.5,300e-3,,-3.747e-15,5.054e-15,4.542e-15,-44.48e-15,-794.5e-18,794.5e-18,57.92e-15,-12.65e-15,1.198e-15,7.593e-15,16.34e-12,26.46e-9,7.317e-9,922.4e-12,471.8e-3,100e-3,1.5,300e-3,373.4e-30,430.1e-30,10e-6
9049,nom,10e-6,100e-3,1.5,400e-3,,-3.748e-15,2.264e-15,4.551e-15,-39.18e-15,-803.7e-18,803.6e-18,67.22e-15,-27.23e-15,1.203e-15,24.96e-15,238.2e-12,350.7e-9,95.04e-9,13.84e-9,471.8e-3,100e-3,1.5,400e-3,4.929e-27,79.82e-27,10e-6
9050,nom,10e-6,100e-3,1.5,500e-3,,-3.755e-15,-11.9e-15,4.563e-15,-16.19e-15,-814.7e-18,813.9e-18,143e-15,-126e-15,1.205e-15,137.9e-15,2.055e-9,2.755e-6,735.2e-9,138e-9,471.8e-3,100e-3,1.5,500e-3,38.59e-27,4.516e-24,10e-6
9051,nom,10e-6,100e-3,1.5,600e-3,,-3.76e-15,-17.45e-15,4.58e-15,-5.462e-15,-828.7e-18,825.8e-18,177.9e-15,-171.6e-15,1.207e-15,189e-15,8.064e-9,8.687e-6,2.277e-6,692.2e-9,471.8e-3,100e-3,1.5,600e-3,121.2e-27,63.37e-24,10e-6
9052,nom,10e-6,100e-3,1.5,700e-3,,-3.762e-15,-17.01e-15,4.602e-15,-3.825e-15,-845.3e-18,839.6e-18,180e-15,-175.3e-15,1.207e-15,192.2e-15,17.55e-9,15.09e-6,3.867e-6,1.885e-6,471.8e-3,100e-3,1.5,700e-3,209.6e-27,312.3e-24,10e-6
9053,nom,10e-6,100e-3,1.5,800e-3,,-3.764e-15,-16.18e-15,4.627e-15,-2.792e-15,-865.3e-18,856e-18,179.9e-15,-176.3e-15,1.208e-15,192.4e-15,28.8e-9,21.03e-6,5.262e-6,3.693e-6,471.8e-3,100e-3,1.5,800e-3,290.7e-27,891.1e-24,10e-6
9054,nom,10e-6,100e-3,1.5,900e-3,,-3.766e-15,-15.33e-15,4.658e-15,-1.806e-15,-889.6e-18,875.8e-18,179.8e-15,-177.1e-15,1.208e-15,192.4e-15,41.32e-9,26.81e-6,6.554e-6,6.085e-6,471.8e-3,100e-3,1.5,900e-3,369e-27,1.911e-21,10e-6
9055,nom,10e-6,100e-3,1.5,1,,-3.768e-15,-14.47e-15,4.697e-15,-835.7e-18,-919.6e-18,900e-18,179.7e-15,-178e-15,1.209e-15,192.4e-15,55.12e-9,32.54e-6,7.785e-6,9.052e-6,471.8e-3,100e-3,1.5,1,445.9e-27,3.461e-21,10e-6
9056,nom,10e-6,100e-3,1.5,1.1,,-3.771e-15,-13.61e-15,4.746e-15,121.7e-18,-957.3e-18,930.5e-18,179.7e-15,-178.9e-15,1.209e-15,192.4e-15,70.47e-9,38.21e-6,8.965e-6,12.59e-6,471.8e-3,100e-3,1.5,1.1,521.7e-27,5.609e-21,10e-6
9057,nom,10e-6,100e-3,1.5,1.2,,-3.774e-15,-12.74e-15,4.809e-15,1.069e-15,-1.005e-15,969.4e-18,179.7e-15,-179.7e-15,1.209e-15,192.4e-15,87.86e-9,43.79e-6,10.1e-6,16.69e-6,471.8e-3,100e-3,1.5,1.2,596.1e-27,8.402e-21,10e-6
9058,nom,10e-6,100e-3,1.5,1.3,,-3.776e-15,-11.87e-15,4.889e-15,2.008e-15,-1.066e-15,1.018e-15,179.6e-15,-180.6e-15,1.209e-15,192.4e-15,108e-9,49.28e-6,11.2e-6,21.34e-6,471.8e-3,100e-3,1.5,1.3,669e-27,11.86e-21,10e-6
9059,nom,10e-6,100e-3,1.5,1.4,,-3.779e-15,-11e-15,4.985e-15,2.94e-15,-1.139e-15,1.076e-15,179.7e-15,-181.5e-15,1.209e-15,192.4e-15,132.1e-9,54.67e-6,12.28e-6,26.54e-6,471.8e-3,100e-3,1.5,1.4,740.5e-27,16e-21,10e-6
9060,nom,10e-6,100e-3,1.5,1.5,,-3.782e-15,-10.13e-15,5.091e-15,3.867e-15,-1.213e-15,1.13e-15,179.7e-15,-182.3e-15,1.209e-15,192.4e-15,161.9e-9,59.93e-6,13.33e-6,32.26e-6,471.8e-3,100e-3,1.5,1.5,810.5e-27,20.8e-21,10e-6
9061,nom,10e-6,100e-3,1.5,1.6,,-3.785e-15,-9.251e-15,5.197e-15,4.788e-15,-1.278e-15,1.168e-15,179.7e-15,-183.2e-15,1.209e-15,192.4e-15,200.2e-9,65.06e-6,14.38e-6,38.51e-6,471.8e-3,100e-3,1.5,1.6,879.1e-27,26.23e-21,10e-6
9062,nom,10e-6,100e-3,1.5,1.7,,-3.787e-15,-8.371e-15,5.307e-15,5.705e-15,-1.333e-15,1.188e-15,179.7e-15,-184.1e-15,1.209e-15,192.4e-15,251.6e-9,70.06e-6,15.42e-6,45.27e-6,471.8e-3,100e-3,1.5,1.7,946.2e-27,32.24e-21,10e-6
9063,nom,10e-6,100e-3,1.5,1.8,,-3.788e-15,-7.487e-15,5.439e-15,6.617e-15,-1.391e-15,1.198e-15,179.7e-15,-184.9e-15,1.209e-15,192.4e-15,324e-9,74.91e-6,16.48e-6,52.51e-6,471.9e-3,100e-3,1.5,1.8,1.012e-24,38.75e-21,10e-6
9064,nom,10e-6,100e-3,1.5,1.9,,-3.786e-15,-6.599e-15,5.609e-15,7.525e-15,-1.461e-15,1.203e-15,179.7e-15,-185.8e-15,1.209e-15,192.5e-15,431.2e-9,79.59e-6,17.55e-6,60.23e-6,471.9e-3,100e-3,1.5,1.9,1.077e-24,45.66e-21,10e-6
9065,nom,10e-6,100e-3,1.5,2,,-3.781e-15,-5.703e-15,5.842e-15,8.428e-15,-1.553e-15,1.205e-15,179.8e-15,-186.6e-15,1.209e-15,192.5e-15,599.4e-9,84.09e-6,18.64e-6,68.41e-6,471.9e-3,100e-3,1.5,2,1.14e-24,52.84e-21,10e-6
9066,nom,10e-6,100e-3,1.5,2.1,,-3.769e-15,-4.798e-15,6.166e-15,9.325e-15,-1.68e-15,1.207e-15,179.8e-15,-187.5e-15,1.209e-15,192.5e-15,880e-9,88.35e-6,19.76e-6,77.03e-6,471.9e-3,100e-3,1.5,2.1,1.203e-24,60.11e-21,10e-6
9067,nom,10e-6,100e-3,1.5,2.2,,-3.746e-15,-3.877e-15,6.628e-15,10.21e-15,-1.862e-15,1.207e-15,179.9e-15,-188.3e-15,1.209e-15,192.6e-15,1.379e-6,92.27e-6,20.92e-6,86.06e-6,471.9e-3,100e-3,1.5,2.2,1.264e-24,67.23e-21,10e-6
9068,nom,10e-6,100e-3,1.5,2.3,,-3.704e-15,-2.931e-15,7.296e-15,11.09e-15,-2.123e-15,1.208e-15,180.1e-15,-189e-15,1.209e-15,192.7e-15,2.314e-6,95.67e-6,22.1e-6,95.45e-6,471.9e-3,100e-3,1.5,2.3,1.325e-24,73.9e-21,10e-6
9069,nom,10e-6,100e-3,1.5,2.4,,-3.63e-15,-1.947e-15,8.28e-15,11.95e-15,-2.508e-15,1.208e-15,180.3e-15,-189.7e-15,1.209e-15,192.8e-15,4.099e-6,98.16e-6,23.28e-6,105.1e-6,472e-3,100e-3,1.5,2.4,1.385e-24,79.72e-21,10e-6
9070,nom,10e-6,100e-3,1.5,2.5,,-3.504e-15,-901.6e-18,9.743e-15,12.78e-15,-3.081e-15,1.209e-15,180.6e-15,-190.3e-15,1.209e-15,193.1e-15,7.31e-6,99.23e-6,24.43e-6,115e-6,472e-3,100e-3,1.5,2.5,1.444e-24,84.3e-21,10e-6
9071,nom,10e-6,100e-3,1.5,2.6,,-3.29e-15,241.2e-18,11.93e-15,13.57e-15,-3.936e-15,1.209e-15,181.1e-15,-190.8e-15,1.209e-15,193.4e-15,12.3e-6,98.56e-6,25.5e-6,124.9e-6,472e-3,100e-3,1.5,2.6,1.537e-24,87.36e-21,10e-6
9072,nom,10e-6,100e-3,1.5,2.7,,-2.937e-15,1.533e-15,15.18e-15,14.28e-15,-5.208e-15,1.209e-15,181.9e-15,-191e-15,1.209e-15,194e-15,18.76e-6,96.42e-6,26.49e-6,134.7e-6,472e-3,100e-3,1.5,2.7,1.637e-24,88.88e-21,10e-6
9073,nom,10e-6,100e-3,1.6,0,,-3.695e-15,7.226e-15,4.462e-15,-52.97e-15,-766.7e-18,766.7e-18,67.57e-15,-13.83e-15,1.13e-15,6.607e-15,1.793e-15,3.13e-12,927.5e-15,101.2e-15,471.8e-3,100e-3,1.6,0,44.85e-33,5.282e-36,10e-6
9074,nom,10e-6,100e-3,1.6,100e-3,,-3.695e-15,6.425e-15,4.468e-15,-49.7e-15,-772.7e-18,772.7e-18,63.55e-15,-13.07e-15,1.168e-15,6.646e-15,39.31e-15,68.41e-12,19.82e-12,2.22e-12,471.8e-3,100e-3,1.6,100e-3,975.4e-33,2.54e-33,10e-6
9075,nom,10e-6,100e-3,1.6,200e-3,,-3.695e-15,5.75e-15,4.474e-15,-46.96e-15,-779.2e-18,779.2e-18,60.2e-15,-12.46e-15,1.188e-15,6.707e-15,841.6e-15,1.443e-9,408.5e-12,47.53e-12,471.8e-3,100e-3,1.6,200e-3,20.47e-30,1.163e-30,10e-6
9076,nom,10e-6,100e-3,1.6,300e-3,,-3.695e-15,5.054e-15,4.481e-15,-44.48e-15,-786.4e-18,786.4e-18,57.91e-15,-12.65e-15,1.198e-15,7.593e-15,16.32e-12,26.5e-9,7.33e-9,924.1e-12,471.8e-3,100e-3,1.6,300e-3,374.1e-30,431.4e-30,10e-6
9077,nom,10e-6,100e-3,1.6,400e-3,,-3.696e-15,2.264e-15,4.489e-15,-39.18e-15,-794.6e-18,794.5e-18,67.21e-15,-27.23e-15,1.203e-15,24.96e-15,237.9e-12,351.3e-9,95.21e-9,13.87e-9,471.8e-3,100e-3,1.6,400e-3,4.937e-27,80.06e-27,10e-6
9078,nom,10e-6,100e-3,1.6,500e-3,,-3.702e-15,-11.9e-15,4.5e-15,-16.19e-15,-804.3e-18,803.6e-18,143e-15,-126e-15,1.205e-15,137.9e-15,2.051e-9,2.758e-6,736.2e-9,138.3e-9,471.8e-3,100e-3,1.6,500e-3,38.64e-27,4.533e-24,10e-6
9079,nom,10e-6,100e-3,1.6,600e-3,,-3.705e-15,-17.44e-15,4.515e-15,-5.463e-15,-816.3e-18,813.9e-18,177.9e-15,-171.6e-15,1.207e-15,189e-15,8.038e-9,8.695e-6,2.279e-6,693e-9,471.8e-3,100e-3,1.6,600e-3,121.3e-27,63.69e-24,10e-6
